Date,Open,Close,High,Low,Volume
2024-02-28,425.22,415.36,425.22,400.41,80339.0
2024-02-29,416.05,408.97,416.05,393.68,91374.0
2024-03-03,401.77,399.66,405.1,394.29,57831.0
2024-03-04,407.07,419.45,420.81,407.07,13653.0
2024-03-05,427.26,401.77,427.26,401.77,53344.0
2024-03-06,402.45,406.53,408.57,399.39,19592.0
2024-03-07,412.3,407.14,412.3,402.45,20900.0
2024-03-10,408.3,412.64,416.05,408.3,31158.0
2024-03-12,413.33,436.44,440.45,408.84,95380.0
2024-03-13,437.12,436.44,442.56,429.64,37531.0
2024-03-14,435.76,430.93,435.76,425.7,33996.0
2024-03-17,426.24,422.84,430.32,422.84,20418.0
2024-03-18,416.18,422.84,427.6,416.18,13175.0
2024-03-19,423.52,421.48,430.25,419.58,13801.0
2024-03-20,422.84,421.48,428.21,416.05,13364.0
2024-03-21,422.16,417.81,422.78,416.05,7192.0
2024-03-25,418.08,414.0,418.08,410.06,9028.0
2024-03-26,414.69,414.0,418.08,411.09,11174.0
2024-03-27,414.69,409.17,415.91,408.57,12872.0
2024-03-28,402.92,410.6,410.6,402.92,10859.0
2024-03-31,412.64,405.91,412.64,405.91,14712.0
2024-04-01,406.53,405.71,407.81,402.45,16445.0
2024-04-02,405.84,405.84,409.93,405.17,16672.0
2024-04-03,412.64,404.21,412.64,403.87,24780.0
2024-04-04,403.81,403.81,408.16,403.13,26976.0
2024-04-07,401.7,415.36,415.36,401.7,22022.0
2024-04-09,422.16,419.45,422.71,416.12,26293.0
2024-04-10,419.45,409.44,422.78,409.24,22655.0
2024-04-14,409.93,405.78,414.69,403.13,13450.0
2024-04-15,406.53,405.84,412.64,399.72,14101.0
2024-04-16,407.21,403.13,407.21,401.08,17433.0
2024-04-18,403.81,402.45,403.81,395.65,10521.0
2024-04-21,399.05,404.48,409.11,395.65,13173.0
2024-04-22,402.45,404.48,406.26,399.59,8398.0
2024-04-24,409.24,400.41,409.24,399.12,10352.0
2024-04-25,402.45,402.45,403.13,398.37,7474.0
2024-04-28,400.41,403.33,406.39,398.37,13542.0
2024-04-29,399.79,401.29,405.44,399.79,8827.0
2024-04-30,395.65,407.75,409.86,395.65,16626.0
2024-05-02,408.43,406.33,412.64,405.91,20138.0
2024-05-05,411.29,401.08,411.29,399.05,15358.0
2024-05-06,401.08,399.05,403.81,395.65,13815.0
2024-05-07,399.05,397.35,399.05,392.25,13594.0
2024-05-08,394.29,397.55,403.06,384.1,29183.0
2024-05-09,398.37,393.06,398.37,385.46,16810.0
2024-05-12,400.34,411.29,415.23,400.34,77502.0
2024-05-13,405.84,414.69,419.38,405.84,38966.0
2024-05-14,420.81,421.01,421.01,415.98,41545.0
2024-05-15,421.01,419.78,426.24,414.0,45743.0
2024-05-16,411.96,417.26,419.45,411.96,14300.0
2024-05-19,424.2,437.8,441.88,420.81,120983.0
2024-05-20,443.31,438.13,450.04,433.04,51728.0
2024-05-21,430.39,437.8,443.23,430.39,42174.0
2024-05-22,429.64,429.64,435.07,427.2,53143.0
2024-05-26,426.24,425.84,429.57,421.68,30988.0
2024-05-27,419.45,425.42,428.28,418.9,17897.0
2024-05-29,428.75,420.46,430.32,416.72,25448.0
2024-05-30,416.05,415.23,419.45,413.33,18115.0
2024-06-02,411.96,415.7,417.4,411.96,14335.0
2024-06-03,416.25,415.84,418.08,411.36,13331.0
2024-06-04,414.69,418.02,418.08,414.0,10628.0
2024-06-05,418.02,415.36,418.02,409.24,21539.0
2024-06-06,419.38,414.69,419.38,410.27,14047.0
2024-06-09,414.69,410.6,414.69,409.24,10716.0
2024-06-10,410.6,411.29,412.64,409.38,21320.0
2024-06-11,411.29,418.02,419.45,411.29,26283.0
2024-06-12,414.69,422.02,429.98,414.69,19062.0
2024-06-13,414.69,419.38,428.28,414.07,15495.0
2024-06-16,426.85,415.36,426.85,413.33,13221.0
2024-06-18,410.6,413.26,416.72,409.24,14023.0
2024-06-19,410.13,411.29,422.16,409.24,18969.0
2024-06-20,418.76,410.6,418.76,409.38,18554.0
2024-06-23,403.13,409.24,413.33,403.13,16936.0
2024-06-24,403.81,409.24,412.1,403.81,16157.0
2024-06-25,401.64,408.43,411.63,401.64,26982.0
2024-06-26,403.19,405.17,409.24,403.19,13908.0
2024-06-27,409.24,401.77,409.24,399.87,20360.0
2024-06-30,401.77,401.08,405.17,398.37,35203.0
2024-07-01,407.54,403.13,407.54,397.08,16622.0
2024-07-02,410.6,412.64,433.44,409.24,56616.0
2024-07-03,420.12,419.45,420.12,406.8,26446.0
2024-07-04,411.63,428.28,428.28,411.63,81981.0
2024-07-07,428.28,430.93,435.76,423.52,69974.0
2024-07-08,422.91,433.04,438.82,422.91,48770.0
2024-07-09,424.95,429.64,431.68,424.2,60948.0
2024-07-10,421.62,435.76,436.44,421.62,86856.0
2024-07-11,439.83,446.57,447.31,435.76,98544.0
2024-07-14,454.86,456.77,464.25,446.64,94978.0
2024-07-15,464.99,452.07,465.26,448.14,131278.0
2024-07-16,458.19,472.47,472.47,449.15,86989.0
2024-07-17,463.63,484.03,487.56,463.63,104585.0
2024-07-18,490.82,484.03,497.62,478.73,132415.0
2024-07-21,484.03,490.75,494.22,479.47,112216.0
2024-07-22,490.82,484.03,490.82,477.3,82158.0
2024-07-23,484.7,507.82,508.5,477.23,167532.0
2024-07-24,498.24,504.42,517.95,497.62,170795.0
2024-07-25,497.62,514.62,518.02,497.62,120192.0
2024-07-28,524.34,531.61,533.99,505.77,126819.0
2024-07-29,532.29,521.41,541.13,513.93,115406.0
2024-07-30,511.56,522.77,522.77,505.57,115476.0
2024-07-31,523.45,524.81,537.05,520.05,126807.0
2024-08-01,514.89,541.06,553.97,514.89,202318.0
2024-08-05,541.06,554.73,560.16,520.87,173024.0
2024-08-06,544.25,528.21,563.56,525.5,199875.0
2024-08-07,518.22,545.88,546.5,518.22,129416.0
2024-08-08,545.88,540.45,556.09,538.41,137517.0
2024-08-11,530.26,553.3,560.85,530.26,122582.0
2024-08-12,557.44,577.84,581.23,557.44,211990.0
2024-08-13,588.78,572.4,588.78,565.61,145911.0
2024-08-14,572.47,571.72,579.13,559.76,139385.0
2024-08-15,577.84,566.96,577.84,564.92,122925.0
2024-08-18,573.76,569.68,589.39,556.76,228667.0
2024-08-21,572.4,570.37,579.87,569.0,98241.0
2024-08-22,565.61,567.58,576.48,562.88,96215.0
2024-08-25,567.64,553.03,570.64,552.0,87771.0
2024-08-27,542.55,538.35,560.16,537.05,126016.0
2024-08-28,537.73,536.3,557.44,532.29,59612.0
2024-08-29,526.17,530.11,538.41,524.81,88216.0
2024-09-01,538.41,524.81,539.09,524.81,57272.0
2024-09-02,528.21,539.76,543.85,522.77,69199.0
2024-09-03,547.25,555.4,563.56,539.76,113182.0
2024-09-04,562.2,536.37,562.2,535.08,53645.0
2024-09-05,527.53,530.26,537.66,524.81,53027.0
2024-09-08,535.22,529.57,537.73,526.44,53509.0
2024-09-09,521.41,520.74,532.97,512.65,68060.0
2024-09-10,521.41,513.26,533.52,509.86,61277.0
2024-09-11,522.1,507.14,522.1,505.77,27077.0
2024-09-12,507.82,521.41,521.41,507.82,32686.0
2024-09-15,530.26,509.17,530.26,508.5,27583.0
2024-09-16,499.66,503.67,511.9,495.92,44455.0
2024-09-18,497.62,493.54,504.42,488.23,30128.0
2024-09-22,502.38,494.22,509.86,491.57,30134.0
2024-09-23,490.15,486.75,498.3,481.3,34075.0
2024-09-24,486.75,480.63,490.08,477.37,26326.0
2024-09-25,480.63,488.79,491.5,473.21,24579.0
2024-09-26,488.92,486.75,497.62,481.3,16318.0
2024-09-29,477.91,485.39,489.46,477.37,19019.0
2024-09-30,485.39,501.36,503.74,484.77,51486.0
2024-10-01,510.53,520.74,526.17,500.34,32506.0
2024-10-02,524.81,516.52,524.81,509.17,38512.0
2024-10-06,509.39,523.45,524.81,509.17,22645.0
2024-10-07,522.1,523.31,531.61,519.51,59646.0
2024-10-08,514.62,513.93,525.97,513.26,21205.0
2024-10-09,506.73,515.29,515.98,506.73,15078.0
2024-10-09,506.73,515.29,515.98,506.73,15078.0
2024-10-15,505.98,518.02,522.77,505.98,12125.0
2024-10-16,518.02,528.14,531.61,517.34,24999.0
2024-10-17,519.04,524.95,537.05,519.04,38290.0
2024-10-20,520.05,518.02,530.93,516.65,59294.0
2024-10-21,509.17,511.22,521.41,509.17,25432.0
2024-10-22,510.53,515.09,517.34,510.53,19193.0
2024-10-23,509.17,514.28,518.69,509.17,12842.0
2024-10-24,508.56,511.22,514.96,508.56,15699.0
2024-10-27,514.62,510.53,514.62,507.2,19250.0
2024-10-28,500.95,520.05,523.38,500.95,19857.0
2024-10-29,510.67,528.89,532.7,510.67,25723.0
2024-10-30,520.87,534.94,535.62,520.87,20536.0
2024-11-05,534.94,541.68,544.52,526.17,20574.0
2024-11-06,548.61,547.25,548.61,538.41,43749.0
2024-11-10,547.25,551.33,557.44,539.76,43584.0
2024-11-11,541.88,550.98,558.8,541.88,47625.0
2024-11-12,541.81,547.93,556.76,541.81,29181.0
2024-11-13,549.97,541.74,549.97,537.86,24321.0
2024-11-14,536.58,538.41,545.88,536.58,23415.0
2024-11-17,548.61,544.52,552.0,541.88,45391.0
2024-11-19,539.09,538.41,548.61,535.83,49662.0
2024-11-20,531.95,538.28,538.41,528.89,20980.0
2024-11-21,528.14,526.85,541.74,526.85,23020.0
2024-11-24,518.15,521.68,532.97,518.15,19554.0
2024-11-25,521.48,528.21,528.89,521.48,32858.0
2024-11-26,521.48,538.28,538.28,521.48,14697.0
2024-11-27,545.75,542.01,545.75,539.09,41991.0
2024-11-28,535.76,540.38,547.25,535.01,17497.0
2024-12-01,530.26,532.29,537.73,529.57,33673.0
2024-12-02,537.73,537.73,542.15,532.29,30117.0
2024-12-03,537.05,540.45,544.52,537.05,23384.0
2024-12-04,540.45,545.82,550.64,534.46,34208.0
2024-12-05,536.37,537.05,546.5,535.28,30084.0
2024-12-08,529.03,526.85,537.66,524.88,23799.0
2024-12-09,528.41,523.45,534.94,522.17,22166.0
2024-12-10,520.05,524.81,529.57,520.05,8441.0
2024-12-11,524.81,529.57,529.57,518.22,21271.0
2024-12-12,523.45,523.8,531.61,522.91,8903.0
2024-12-16,521.41,518.02,521.41,512.58,30320.0
2024-12-17,510.6,518.35,522.02,510.6,16736.0
2024-12-18,514.62,518.02,524.34,511.29,22697.0
2024-12-19,514.62,513.86,519.98,511.22,19264.0
2024-12-22,514.62,512.58,517.19,509.32,16746.0
2024-12-23,512.58,508.5,516.32,504.42,30004.0
2024-12-24,507.2,509.32,514.62,507.2,9915.0
2024-12-26,514.62,509.86,514.62,507.14,11149.0
2024-12-29,518.02,510.53,518.02,508.29,16351.0
2024-12-31,510.53,507.14,511.22,505.84,13367.0
2025-01-01,505.3,507.82,511.22,505.3,12493.0
2025-01-02,517.41,507.82,517.41,505.1,13102.0
2025-01-05,517.27,508.56,517.27,508.5,20200.0
2025-01-06,509.39,519.38,519.38,509.39,15351.0
2025-01-07,514.75,519.38,523.45,514.75,7691.0
2025-01-08,515.29,528.89,530.26,515.29,25675.0
2025-01-09,524.81,524.81,528.89,520.12,10808.0
2025-01-12,525.5,522.1,534.33,515.98,6027.0
2025-01-13,515.98,509.52,517.41,509.52,22283.0
2025-01-15,499.93,511.9,515.29,499.93,7518.0
2025-01-16,518.02,509.59,518.02,509.59,7585.0
2025-01-19,514.62,515.98,515.98,508.5,13335.0
2025-01-20,521.41,520.74,521.41,511.22,40116.0
2025-01-21,510.95,527.2,530.86,510.95,27618.0
2025-01-22,532.97,533.38,535.01,527.6,25554.0
2025-01-23,523.45,537.66,545.88,523.45,56950.0
2025-01-26,527.53,539.7,545.21,527.53,49932.0
2025-01-27,529.5,529.57,549.28,528.21,44820.0
2025-01-28,531.61,534.73,534.94,528.28,25101.0
2025-02-02,526.17,545.21,547.18,526.17,47665.0
2025-02-03,537.73,548.61,555.4,537.73,54478.0
2025-02-04,538.41,554.66,556.76,538.41,75146.0
2025-02-05,554.73,558.8,567.64,545.28,71561.0
2025-02-06,548.61,551.33,569.0,548.61,37350.0
2025-02-09,547.25,549.28,558.8,547.25,18773.0
2025-02-10,539.09,546.57,554.04,539.09,25234.0
2025-02-11,545.28,545.21,552.69,545.21,29372.0
2025-02-12,534.87,545.88,552.07,534.87,18145.0
2025-02-13,546.57,549.97,556.09,535.69,30798.0
2025-02-16,539.76,552.0,553.37,539.76,37128.0
2025-02-17,541.81,554.04,555.4,541.81,31171.0
2025-02-18,554.73,555.33,562.95,543.85,65988.0
2025-02-20,545.88,556.22,562.2,545.88,89362.0
2025-02-23,556.09,562.2,564.24,546.64,107370.0
2025-02-24,556.76,558.39,569.0,553.43,63910.0
2025-02-25,551.4,557.03,560.78,551.4,47099.0
2025-02-27,546.57,558.39,565.61,546.57,57034.0
2025-03-02,548.61,584.63,584.63,548.61,146981.0
2025-03-02,548.61,584.63,584.63,548.61,146981.0
2025-03-03,586.68,577.84,593.48,575.94,99727.0
2025-03-04,575.8,571.72,582.6,569.0,76494.0
2025-03-05,560.91,561.46,581.92,556.97,52091.0
2025-03-06,555.47,559.49,564.92,555.47,63554.0
2025-03-09,559.49,554.73,559.49,544.25,49876.0
2025-03-10,555.4,551.33,560.85,548.61,23849.0
2025-03-11,541.95,548.47,552.0,541.81,20276.0
2025-03-12,558.8,552.0,558.8,544.19,19460.0
2025-03-16,552.0,540.45,552.0,539.76,22785.0
2025-03-17,539.76,535.28,547.18,535.28,29347.0
2025-03-18,545.21,535.69,545.21,535.35,24107.0
2025-03-19,535.96,530.86,539.7,528.21,24607.0
2025-03-20,533.65,529.85,533.65,528.89,20307.0
2025-03-23,522.23,517.63,526.17,515.29,26189.0
2025-03-24,518.35,522.23,529.91,518.35,21162.0
2025-03-25,522.23,516.36,522.23,515.98,17781.0
2025-03-26,516.65,523.55,525.43,514.62,17234.0
2025-03-27,522.1,543.78,545.88,522.1,37119.0
2025-03-30,543.85,551.73,555.61,543.85,87771.0
2025-04-01,552.0,544.52,554.73,539.98,39595.0
2025-04-02,552.0,546.89,552.69,543.85,48396.0
2025-04-03,550.64,550.89,557.3,547.25,75188.0
2025-04-07,557.44,541.99,558.12,539.09,25274.0
2025-04-08,537.73,535.41,538.41,529.64,23763.0
2025-04-09,539.76,537.38,541.81,535.69,20061.0
2025-04-10,538.41,536.31,539.76,532.43,15135.0
2025-04-13,535.69,532.29,535.69,529.91,14833.0
2025-04-15,532.29,536.98,538.75,524.81,19580.0
2025-04-16,537.73,536.05,546.57,528.21,20485.0
2025-04-17,545.21,536.51,545.21,536.03,31350.0
2025-04-20,526.37,531.28,538.41,516.45,19702.0
2025-04-21,521.28,532.85,536.03,521.28,25505.0
2025-04-22,525.56,527.24,535.49,525.5,24125.0
2025-04-23,536.98,520.18,536.98,517.34,73779.0
2025-04-24,518.02,520.27,524.81,518.02,17388.0
2025-04-27,519.38,519.0,524.47,518.02,21791.0
2025-04-28,524.81,519.11,526.17,518.69,27064.0
2025-04-29,515.98,519.54,524.81,515.98,48728.0
2025-04-30,515.98,520.57,526.17,515.98,30398.0
2025-05-04,529.57,521.85,530.93,521.41,42961.0
2025-05-05,530.86,520.64,530.86,520.05,10134.0
2025-05-06,520.74,519.77,524.68,515.98,23629.0
2025-05-07,526.17,529.28,530.26,517.68,32559.0
2025-05-08,528.89,521.69,537.05,521.41,20019.0
2025-05-11,531.54,520.5,540.45,518.02,103761.0
2025-05-13,528.21,523.78,530.26,523.45,22102.0
2025-05-14,521.55,518.87,526.17,518.02,13265.0
2025-05-15,519.38,517.16,523.38,513.39,13151.0
2025-05-18,519.51,512.46,521.08,511.22,31631.0
2025-05-18,519.51,512.46,521.08,511.22,31631.0
2025-05-19,520.74,517.08,520.74,513.26,21407.0
2025-05-20,516.65,525.04,526.17,513.93,27001.0
2025-05-21,534.94,527.77,544.52,523.8,76381.0
2025-05-22,537.73,522.2,537.73,521.41,52166.0
2025-05-25,524.81,515.54,530.26,513.93,88174.0
2025-05-26,521.41,515.26,524.81,514.62,51291.0
2025-05-27,515.98,511.44,516.65,510.74,48574.0
2025-05-28,514.62,502.0,514.62,500.34,238361.0
2025-06-02,512.01,503.02,520.31,500.04,43941.0
2025-06-03,502.94,498.11,502.94,497.14,18996.0
2025-06-04,498.11,491.11,498.11,489.71,14392.0
2025-06-05,490.39,484.25,492.32,482.66,24031.0
2025-06-08,492.32,477.75,492.32,475.91,27045.0
2025-06-09,482.66,481.6,487.3,480.54,23371.0
2025-06-10,484.6,484.35,492.22,482.57,79090.0
2025-06-11,482.86,481.9,490.19,481.7,56632.0
2025-06-12,487.49,483.21,487.49,480.73,17583.0
2025-06-15,483.63,482.63,484.6,480.73,12992.0
2025-06-16,482.66,482.61,487.39,478.8,38337.0
2025-06-17,488.46,480.86,489.33,479.77,11470.0
2025-06-18,478.03,482.94,486.53,478.03,14101.0
2025-06-19,482.66,482.51,484.6,479.77,26755.0
2025-06-22,482.66,480.85,483.63,478.32,96008.0
2025-06-23,482.66,480.72,482.66,477.93,9486.0
2025-06-24,483.63,476.5,484.6,474.94,18574.0
2025-06-25,482.66,477.5,482.66,475.91,18654.0
2025-06-26,467.99,476.63,483.63,467.99,94745.0
2025-06-29,475.91,479.17,480.54,473.01,14183.0
2025-06-30,481.7,479.6,481.7,478.22,16406.0
2025-07-01,482.66,484.17,485.56,478.8,14458.0
2025-07-02,485.56,499.68,501.97,484.69,42747.0
2025-07-03,509.6,519.77,526.1,506.8,153206.0
2025-07-06,519.0,500.12,519.9,499.9,122839.0
2025-07-07,510.1,499.75,510.1,495.0,39615.0
2025-07-08,500.0,499.41,503.0,496.7,14604.0
2025-07-09,503.0,499.64,505.7,497.1,25793.0
2025-07-10,500.0,499.71,505.9,498.0,15764.0
2025-07-13,509.7,499.79,509.7,498.6,55831.0
2025-07-14,503.0,490.38,503.0,489.9,90841.0
2025-07-15,500.0,491.92,500.0,488.3,86690.0
2025-07-16,493.5,498.36,510.8,493.5,165956.0
2025-07-17,505.0,513.4,516.0,500.0,107474.0
2025-07-20,519.8,518.3,530.0,513.7,193517.0
2025-07-21,518.5,519.91,523.0,515.0,67185.0
2025-07-22,519.9,541.77,545.0,519.9,110093.0
2025-07-23,549.8,539.9,550.0,533.0,85321.0
2025-07-24,548.0,537.8,548.0,533.1,104627.0
2025-07-27,545.0,533.48,549.0,532.0,84624.0
2025-07-28,530.0,527.14,538.9,520.1,63316.0
2025-07-29,531.5,526.63,537.0,525.0,80840.0
2025-07-30,516.1,522.87,540.0,516.1,42257.0
2025-07-31,531.0,516.58,531.0,516.0,30999.0
2025-08-03,517.0,505.3,520.0,500.3,34694.0
2025-08-04,514.5,505.23,514.5,500.0,26482.0
2025-08-05,511.9,499.67,511.9,498.0,27694.0
2025-08-06,501.1,498.2,504.8,498.0,16310.0
2025-08-07,497.2,499.91,502.0,496.3,13889.0
2025-08-11,500.0,491.68,509.0,490.0,31558.0
2025-08-12,496.0,487.88,496.0,486.5,20920.0
2025-08-13,494.9,490.98,496.0,486.0,44103.0
2025-08-14,491.9,491.78,493.0,487.2,22428.0
2025-08-17,501.0,485.11,501.0,483.7,31293.0
2025-08-18,481.1,483.55,488.8,481.1,20034.0
2025-08-19,484.0,484.93,493.0,484.0,31799.0
2025-08-20,485.0,486.0,490.0,481.0,14053.0
2025-08-21,478.0,488.57,490.0,478.0,18981.0
2025-08-24,478.8,486.1,489.9,478.8,27800.0
2025-08-25,487.0,491.27,493.0,484.2,12385.0
2025-08-26,495.0,491.03,495.0,484.4,9539.0
2025-08-27,487.0,502.28,503.9,487.0,31312.0
2025-08-28,493.0,490.37,507.0,490.0,19572.0
2025-08-31,490.0,485.65,494.0,480.1,18169.0
2025-09-01,495.3,485.24,495.3,483.0,9597.0
2025-09-02,486.0,480.95,489.0,480.6,25419.0
2025-09-03,481.2,481.05,484.4,480.5,17001.0
2025-09-04,480.2,480.24,484.0,478.5,14943.0
2025-09-07,479.1,479.37,485.0,476.0,7494.0
2025-09-08,477.0,472.22,479.0,471.0,11695.0
2025-09-18,462.8,462.8,462.8,462.8,220.0
2025-09-21,453.6,480.46,484.0,444.6,42312.0
2025-09-23,481.0,478.0,485.0,475.0,13364.0
2025-09-24,475.0,475.0,483.0,470.4,7234.0
2025-09-25,470.0,478.0,478.0,469.0,10683.0
2025-09-28,469.7,473.0,479.4,469.7,7357.0
2025-10-07,473.0,466.4,473.0,458.0,20718.0
2025-10-08,460.0,454.0,460.0,451.2,4899.0
2025-10-09,463.0,461.8,481.0,456.6,16419.0
2025-10-12,459.0,449.4,459.0,442.5,33450.0
2025-10-13,442.0,460.0,461.0,442.0,30752.0
2025-10-14,450.8,452.0,466.0,430.0,9541.0
2025-10-15,450.0,448.0,453.8,444.0,5789.0
2025-10-16,444.2,448.0,452.0,444.2,7845.0
2025-10-19,445.0,447.0,451.8,442.0,10243.0
2025-10-26,440.1,445.6,447.0,440.1,3656.0
2025-10-28,446.0,463.1,468.0,446.0,15787.0
2025-10-29,465.0,459.0,469.6,457.2,17034.0
2025-10-30,458.0,477.0,484.0,458.0,39214.0
2025-11-02,485.0,499.0,500.0,476.0,82692.0
2025-11-03,494.0,501.0,502.0,490.0,28449.0
2025-11-04,500.0,487.0,500.0,485.3,18311.0
2025-11-05,478.0,474.9,482.0,469.0,47131.0
2025-11-06,465.5,473.2,479.8,465.0,59211.0
2025-11-09,472.0,468.2,473.8,465.7,17031.0
2025-11-10,462.3,464.0,471.2,460.0,44226.0
2025-11-11,471.0,467.8,473.0,460.0,31018.0
2025-11-12,460.1,465.0,473.9,459.6,28335.0
2025-11-13,472.0,457.2,472.0,457.2,37148.0
2025-11-16,463.0,452.5,463.0,452.2,31321.0
2025-11-17,457.9,450.0,457.9,446.1,80971.0
2025-11-18,450.1,451.0,458.8,445.1,60161.0
2025-11-19,442.0,451.0,459.1,442.0,55285.0
2025-11-20,445.1,448.0,452.9,445.1,28268.0
2025-11-23,450.0,465.7,470.0,450.0,88621.0
2025-11-24,465.7,493.8,493.9,465.7,168986.0
2025-11-25,495.0,493.8,495.7,480.0,119828.0
2025-11-26,486.0,491.0,498.0,486.0,77847.0
2025-11-27,493.0,486.0,493.0,481.4,58238.0
2025-11-30,476.3,482.9,495.0,476.3,74236.0
2025-12-01,480.1,479.5,483.9,476.0,42091.0
2025-12-02,470.0,473.4,480.0,468.5,53560.0
2025-12-03,473.4,465.0,476.0,463.6,48017.0
2025-12-07,463.0,460.0,472.2,456.5,47246.0
2025-12-08,451.0,460.0,469.0,451.0,55454.0
2025-12-09,459.0,465.0,469.0,459.0,37516.0
2025-12-10,473.9,464.4,473.9,462.0,31400.0
2025-12-11,460.8,464.5,467.1,460.7,30006.0
2025-12-14,464.0,461.9,468.0,460.1,28675.0
2025-12-15,462.2,465.0,466.0,462.0,28647.0
2025-12-16,474.0,468.2,488.8,462.1,30196.0
2025-12-17,474.0,469.5,474.0,466.0,30376.0
2025-12-18,470.0,464.8,474.0,464.1,33687.0
2025-12-21,464.0,461.6,467.0,459.1,48010.0
2025-12-22,461.6,456.9,462.8,454.1,38895.0
2025-12-23,456.0,456.0,462.0,454.1,23604.0
2025-12-24,447.0,457.0,460.0,447.0,19920.0
2025-12-28,456.0,468.5,468.5,456.0,34976.0
2025-12-29,463.0,464.5,470.0,458.3,35423.0
2025-12-31,463.2,467.8,471.0,463.2,56285.0
2026-01-01,470.0,465.5,470.0,465.0,41624.0
2026-01-04,463.0,461.9,464.7,460.2,30951.0
2026-01-05,461.9,466.0,467.0,460.4,26018.0
2026-01-06,468.0,465.0,469.0,465.0,47973.0
2026-01-07,463.1,465.0,468.8,461.3,26585.0
2026-01-08,465.0,471.9,471.9,462.5,50286.0
2026-01-12,472.9,472.0,476.7,469.5,40918.0
2026-01-13,472.0,476.0,481.0,472.0,70183.0
2026-01-14,482.0,473.7,485.0,473.6,87084.0
2026-01-18,474.9,480.7,481.9,474.9,54787.0
2026-01-20,486.8,490.0,495.0,485.8,75878.0
2026-01-21,494.4,487.7,494.4,486.2,42229.0
2026-01-22,488.0,488.0,490.0,483.5,34582.0
2026-01-25,490.0,491.5,495.0,488.0,82218.0
2026-01-26,491.1,488.4,492.0,483.0,65001.0
2026-01-27,484.4,480.2,489.9,479.5,58492.0
2026-01-28,476.0,477.0,484.8,476.0,48862.0
2026-01-29,476.2,477.0,485.0,473.0,48689.0
2026-02-01,473.5,473.0,482.9,473.0,21608.0
2026-02-02,481.9,479.0,482.0,475.0,34706.0
2026-02-03,475.0,477.0,482.7,474.3,26671.0
2026-02-04,467.5,474.1,480.5,467.5,25539.0
2026-02-05,483.0,480.0,483.0,475.0,35987.0
2026-02-08,486.0,479.9,489.0,477.3,49511.0
